# mode	eigenvalue	frequency_thz
1	-1.4214891836148463e-18	1.8975442463115927e-9im
2	-1.2272523927309415e-18	1.7631411252531778e-9im
3	9.135423879841572e-19	1.5211935781647722e-9
4	2.061878271695275e-18	2.2853443235472115e-9
5	2.7736731758578467e-18	2.650621857753561e-9
6	3.758617951213932e-18	3.0855616174690954e-9
7	8.307638943337758e-6	0.00458731896455612
8	1.6837856482728e-5	0.006530757133402257
9	3.185556774144678e-5	0.008982822260121625
10	9.494748692974128e-5	0.015508216985610654
11	0.00014075987245976073	0.018882503072882105
12	0.0001734827225819613	0.020962749580848188
13	0.00018469483014374406	0.02162955085597691
14	0.0002081805563477052	0.022963612731754124
15	0.0002712315349635647	0.02621140027408566
16	0.0003176875062676497	0.0283674435641214
17	0.000341142552935059	0.029395989210304674
18	0.0003483243557996875	0.029703802800851747
19	0.00042292792987561734	0.032730550891029074
20	0.0004323697648280776	0.03309388778863826
21	0.00047041825889458476	0.034519318799274716
22	0.0005479424951074588	0.03725526210866375
23	0.0005703234962067634	0.03800850290220438
24	0.0005926774156333181	0.03874621829637114
25	0.0006137619541903386	0.039429395029181566
26	0.0006457860212486643	0.04044496386300845
27	0.0006745870912079938	0.04133701808750115
28	0.0007436962434912372	0.043402817790707
29	0.0007714127352649908	0.044204199868573796
30	0.0008254291266317729	0.04572566460755225
31	0.0008450064045502196	0.046264740657430414
32	0.000871506964676502	0.046984603128067265
33	0.0009172755645158093	0.04820255334394985
34	0.0009381082846587149	0.04874685677537359
35	0.0009624367168170983	0.04937489933216396
36	0.0009906862545306877	0.050094287089929704
37	0.0010086531508890317	0.05054649621090655
38	0.0010230681760555092	0.050906403963689555
39	0.0010450058683356613	0.05144930308797886
40	0.0010885056289507914	0.052509208422131755
41	0.001145005081171707	0.05385472823738416
42	0.0012011429220196474	0.05515913855035814
43	0.0012215216480057202	0.05562508859845743
44	0.0012329538470036846	0.05588477950165821
45	0.0012672363740873357	0.05665639624559718
46	0.0012831912205070427	0.05701194027266565
47	0.0013435165836746402	0.05833667168858431
48	0.001385188634435018	0.059234481524145025
49	0.0014174923913442994	0.05992119970107511
50	0.001445110964638723	0.06050213911142226
51	0.0015075120697770003	0.06179460075882455
52	0.0015306671927250756	0.062267369420707507
53	0.0015831107793943331	0.06332508548367886
54	0.0016105593815861868	0.06387170400986981
55	0.0016285575148992542	0.06422759825344544
56	0.0016552901507513385	0.06475259790224411
57	0.0017105014802310907	0.06582363455835546
58	0.001728247290516793	0.06616420126517403
59	0.0017694927722541008	0.0669490668705145
60	0.001808435287045037	0.06768175601432326
61	0.001839929421388491	0.0682685555101812
62	0.0018921382503706884	0.06923035591573112
63	0.0019278499749368246	0.06988061988365458
64	0.0019282805277899895	0.06988842277832416
65	0.0019912319715589565	0.07102006412531271
66	0.0020506957002135646	0.07207269172642558
67	0.0020583425878126726	0.07220694346991227
68	0.002062884710903213	0.07228656872106776
69	0.002099729318222194	0.07292925680485035
70	0.002112405289656267	0.0731490608884135
71	0.0021283720721247726	0.07342499193964899
72	0.002178403060664713	0.0742829685447673
73	0.0021953545556617376	0.07457142920903334
74	0.0022704830336429684	0.07583667128903586
75	0.002286692583463723	0.07610689838358393
76	0.002347519235951334	0.0771124872656729
77	0.0023577368519233748	0.07728012173848305
78	0.00241707735995085	0.07824658764923068
79	0.002444296736669452	0.07868593244952335
80	0.002463593030472332	0.07899591159464076
81	0.0024975136058672997	0.07953788952391917
82	0.0025189639413011953	0.07987872184962735
83	0.002545693473182976	0.0803014128117633
84	0.0025750048544961523	0.08076238911654332
85	0.0026119386117848583	0.08133952173430545
86	0.0026714279101745448	0.08226059779256412
87	0.0026972821405009534	0.08265770066777486
88	0.002704423515061207	0.08276705137173654
89	0.0027196405894838118	0.08299957886993639
90	0.002768762352154347	0.08374578778087413
91	0.0027975300832409344	0.08417972728142047
92	0.0028118885334980984	0.08439547893441943
93	0.00281782472264797	0.08448451578455057
94	0.002858374955036861	0.08509023649015689
95	0.0029170969006920284	0.08595983231714273
96	0.002933718434968438	0.08620438277823689
97	0.002957759355951686	0.08655687133003764
98	0.0030019926673449863	0.08720169872859786
99	0.0030192376855739562	0.08745180617140257
100	0.0030642019245010646	0.0881005910900813
101	0.003066990797283687	0.0881406741959025
102	0.00309173217476494	0.08849547496348868
103	0.003121176979350499	0.08891587962989164
104	0.003137459991214231	0.0891475125915133
105	0.003206252384017981	0.09011954376230416
106	0.0032312966201115817	0.09047082380004243
107	0.0032452775863495236	0.09066633421652635
108	0.003260014210775682	0.09087195643332177
109	0.003275903607209232	0.09109314341586681
110	0.003324156007917806	0.09176156895051625
111	0.0033408425028961892	0.09199159158219976
112	0.003359602865855425	0.09224951748577012
113	0.0034049236148399847	0.09286965206494478
114	0.0034463973796963233	0.09343354081021393
115	0.003483091428660868	0.09392962078177987
116	0.003484443187634048	0.0939478456681642
117	0.003560139254005127	0.09496282473578874
118	0.0035855208423067435	0.0953007365976696
119	0.003590283442089537	0.0953640089459475
120	0.003629607803108259	0.09588484745978933
121	0.003662775636397652	0.09632195531450463
122	0.0036847724675247357	0.09661075354112036
123	0.003724506809494016	0.097130252567402
124	0.0037637649324540608	0.09764081088862829
125	0.0037764011063861794	0.09780457940959489
126	0.003822703704238191	0.09840234552097987
127	0.003834010918329629	0.09854777071007874
